user_id,variant,converted,revenue,time_on_page_sec,events_count,bounce
t-00479,treatment,0,0.0,167.0,1,1
t-00480,treatment,0,0.0,211.0,4,0
t-00481,treatment,0,0.0,136.4,2,0
t-00482,treatment,1,72.62,190.3,2,0
t-00483,treatment,0,0.0,104.0,3,1
t-00484,treatment,0,0.0,187.7,1,1
t-00485,treatment,0,0.0,182.1,10,0
t-00486,treatment,0,0.0,186.5,2,0
t-00487,treatment,0,0.0,145.2,3,1
t-00488,treatment,0,0.0,189.1,5,1
t-00489,treatment,0,0.0,178.4,2,0
t-00490,treatment,0,0.0,232.0,2,0
t-00491,treatment,0,0.0,205.5,1,0
t-00492,treatment,0,0.0,122.0,3,1
t-00493,treatment,0,0.0,146.7,1,0
t-00494,treatment,1,33.68,155.3,3,1
t-00495,treatment,0,0.0,187.2,5,0
t-00496,treatment,0,0.0,173.2,2,0
t-00497,treatment,1,64.4,173.1,5,0
t-00498,treatment,0,0.0,292.7,2,0
t-00499,treatment,0,0.0,159.5,3,0
t-00500,treatment,1,39.75,235.6,4,1
t-00501,treatment,0,0.0,174.1,0,0
t-00502,treatment,0,0.0,92.9,5,0
t-00503,treatment,0,0.0,187.7,2,0
t-00504,treatment,0,0.0,224.8,7,0
t-00505,treatment,0,0.0,205.3,4,0
t-00506,treatment,0,0.0,190.2,1,1
t-00507,treatment,0,0.0,180.9,1,0
t-00508,treatment,0,0.0,160.2,2,0
t-00509,treatment,0,0.0,215.8,3,1
t-00510,treatment,0,0.0,162.6,6,1
t-00511,treatment,0,0.0,154.4,5,0
t-00512,treatment,0,0.0,196.4,4,0
t-00513,treatment,0,0.0,168.0,5,0
t-00514,treatment,0,0.0,231.2,2,1
t-00515,treatment,0,0.0,198.7,3,1
t-00516,treatment,0,0.0,148.9,4,1
t-00517,treatment,1,49.08,134.2,6,0
t-00518,treatment,0,0.0,157.1,4,1
t-00519,treatment,0,0.0,273.5,4,0
t-00520,treatment,1,62.73,170.5,6,1
t-00521,treatment,0,0.0,210.3,4,0
t-00522,treatment,0,0.0,127.8,2,0
t-00523,treatment,0,0.0,136.7,2,0
t-00524,treatment,0,0.0,172.5,5,0
t-00525,treatment,0,0.0,248.0,4,1
t-00526,treatment,0,0.0,128.4,3,0
t-00527,treatment,0,0.0,154.8,2,0
t-00528,treatment,0,0.0,216.1,2,0
t-00529,treatment,0,0.0,243.7,2,0
t-00530,treatment,0,0.0,197.5,2,1
t-00531,treatment,0,0.0,207.0,1,0
t-00532,treatment,1,51.86,144.1,5,1
t-00533,treatment,0,0.0,127.1,3,0
t-00534,treatment,0,0.0,134.2,3,0
t-00535,treatment,0,0.0,145.1,5,1
t-00536,treatment,0,0.0,189.0,2,1
t-00537,treatment,1,77.0,131.2,3,1
t-00538,treatment,0,0.0,190.0,4,1
t-00539,treatment,0,0.0,167.4,1,0
t-00540,treatment,0,0.0,157.5,4,1
t-00541,treatment,0,0.0,215.4,2,0
t-00542,treatment,0,0.0,141.6,3,0
t-00543,treatment,0,0.0,237.4,4,1
t-00544,treatment,0,0.0,213.2,2,1
t-00545,treatment,0,0.0,140.4,4,1
t-00546,treatment,0,0.0,228.1,3,0
t-00547,treatment,0,0.0,135.7,1,1
t-00548,treatment,0,0.0,231.7,4,1
t-00549,treatment,0,0.0,193.3,3,0
t-00550,treatment,0,0.0,116.8,3,0
t-00551,treatment,0,0.0,128.2,7,0
t-00552,treatment,0,0.0,163.8,2,0
t-00553,treatment,0,0.0,214.7,2,0
t-00554,treatment,0,0.0,173.2,4,1
t-00555,treatment,0,0.0,172.2,1,0
t-00556,treatment,1,56.97,181.6,0,1
t-00557,treatment,0,0.0,100.2,7,0
t-00558,treatment,0,0.0,213.0,5,0
t-00559,treatment,0,0.0,233.6,1,1
t-00560,treatment,0,0.0,211.6,5,1
t-00561,treatment,0,0.0,163.1,3,0
t-00562,treatment,1,43.45,144.6,4,1
t-00563,treatment,0,0.0,136.7,2,1
t-00564,treatment,0,0.0,134.7,3,0
t-00565,treatment,0,0.0,270.6,4,0
t-00566,treatment,0,0.0,176.8,3,0
t-00567,treatment,0,0.0,216.2,7,0
t-00568,treatment,0,0.0,214.0,3,0
t-00569,treatment,0,0.0,185.7,4,0
t-00570,treatment,0,0.0,142.7,0,0
t-00571,treatment,0,0.0,200.7,5,1
t-00572,treatment,0,0.0,136.7,2,0
t-00573,treatment,1,78.2,204.1,4,0
t-00574,treatment,0,0.0,138.5,2,1
t-00575,treatment,0,0.0,162.6,2,1
t-00576,treatment,0,0.0,162.5,3,0
t-00577,treatment,0,0.0,236.0,1,0
t-00578,treatment,0,0.0,82.6,3,0
t-00579,treatment,0,0.0,273.2,2,1
t-00580,treatment,0,0.0,147.8,6,1
t-00581,treatment,0,0.0,175.1,4,1
t-00582,treatment,0,0.0,196.5,4,1
t-00583,treatment,0,0.0,193.1,5,0
t-00584,treatment,0,0.0,213.7,0,0
t-00585,treatment,0,0.0,204.4,4,1
t-00586,treatment,1,85.98,261.5,2,0
t-00587,treatment,1,55.67,209.3,3,0
t-00588,treatment,0,0.0,175.3,4,1
t-00589,treatment,0,0.0,157.9,1,0
t-00590,treatment,0,0.0,156.8,1,0
t-00591,treatment,0,0.0,231.7,2,0
t-00592,treatment,0,0.0,250.2,2,0
t-00593,treatment,1,97.64,220.2,4,0
t-00594,treatment,0,0.0,53.4,4,0
t-00595,treatment,0,0.0,90.1,3,0
t-00596,treatment,0,0.0,179.7,0,1
t-00597,treatment,0,0.0,173.3,3,0
t-00598,treatment,0,0.0,180.8,7,0
t-00599,treatment,0,0.0,230.1,1,1
t-00600,treatment,0,0.0,228.1,1,0
t-00601,treatment,0,0.0,187.0,3,0
t-00602,treatment,1,48.14,119.0,0,1
t-00603,treatment,0,0.0,130.8,1,0
t-00604,treatment,0,0.0,182.7,0,0
t-00605,treatment,0,0.0,196.7,4,0
t-00606,treatment,0,0.0,131.3,5,0
t-00607,treatment,0,0.0,206.4,3,1
t-00608,treatment,0,0.0,109.9,7,0
t-00609,treatment,0,0.0,73.5,0,0
t-00610,treatment,0,0.0,145.0,3,0
t-00611,treatment,0,0.0,234.9,1,0
t-00612,treatment,0,0.0,240.9,4,1
t-00613,treatment,1,50.52,116.2,3,0
t-00614,treatment,0,0.0,119.3,0,0
t-00615,treatment,0,0.0,210.4,1,1
t-00616,treatment,0,0.0,162.4,5,0
t-00617,treatment,0,0.0,234.7,2,1
t-00618,treatment,0,0.0,209.8,1,1
t-00619,treatment,0,0.0,216.7,4,0
t-00620,treatment,0,0.0,147.1,3,0
t-00621,treatment,0,0.0,197.8,4,0
t-00622,treatment,0,0.0,260.7,2,0
t-00623,treatment,0,0.0,185.7,1,0
t-00624,treatment,0,0.0,178.2,1,0
t-00625,treatment,0,0.0,162.6,2,1
t-00626,treatment,0,0.0,115.9,1,1
t-00627,treatment,0,0.0,136.0,3,0
t-00628,treatment,0,0.0,144.3,5,0
t-00629,treatment,0,0.0,114.2,6,0
t-00630,treatment,0,0.0,118.3,0,1
t-00631,treatment,0,0.0,82.1,2,0
t-00632,treatment,0,0.0,148.7,1,1
t-00633,treatment,1,53.62,207.0,3,0
t-00634,treatment,0,0.0,167.3,2,1
t-00635,treatment,0,0.0,167.5,2,0
t-00636,treatment,1,50.48,210.7,4,0
t-00637,treatment,0,0.0,247.6,4,0
t-00638,treatment,0,0.0,270.9,2,1
t-00639,treatment,0,0.0,185.8,1,0
t-00640,treatment,0,0.0,168.7,5,0
t-00641,treatment,0,0.0,163.5,4,0
t-00642,treatment,0,0.0,203.6,6,1
t-00643,treatment,1,46.54,173.7,5,0
t-00644,treatment,1,38.8,173.9,4,0
t-00645,treatment,0,0.0,176.5,1,0
t-00646,treatment,1,34.21,142.3,5,0
t-00647,treatment,0,0.0,86.7,2,1
t-00648,treatment,1,56.25,153.2,0,0
t-00649,treatment,0,0.0,238.3,0,0
t-00650,treatment,0,0.0,236.4,7,1
t-00651,treatment,0,0.0,217.6,6,1
t-00652,treatment,0,0.0,160.3,4,1
t-00653,treatment,0,0.0,148.4,2,0
t-00654,treatment,0,0.0,245.0,3,1
t-00655,treatment,0,0.0,136.7,4,1
t-00656,treatment,1,91.77,181.6,6,0
t-00657,treatment,0,0.0,247.6,2,0
t-00658,treatment,0,0.0,185.0,1,0
t-00659,treatment,1,77.2,168.3,3,1
t-00660,treatment,0,0.0,226.4,4,1
t-00661,treatment,0,0.0,182.9,4,1
t-00662,treatment,0,0.0,187.8,3,1
t-00663,treatment,0,0.0,240.6,3,0
t-00664,treatment,0,0.0,78.2,2,0
t-00665,treatment,0,0.0,194.4,1,0
t-00666,treatment,0,0.0,149.3,2,1
t-00667,treatment,0,0.0,171.7,6,1
t-00668,treatment,0,0.0,184.5,2,0
t-00669,treatment,0,0.0,153.0,1,1
t-00670,treatment,0,0.0,189.1,2,0
t-00671,treatment,0,0.0,195.4,2,0
t-00672,treatment,0,0.0,188.1,4,0
t-00673,treatment,0,0.0,184.5,3,0
t-00674,treatment,0,0.0,175.3,2,1
t-00675,treatment,0,0.0,176.1,2,0
t-00676,treatment,0,0.0,183.2,3,1
t-00677,treatment,0,0.0,142.3,2,0
t-00678,treatment,0,0.0,230.8,5,0
t-00679,treatment,0,0.0,176.4,1,1
t-00680,treatment,0,0.0,163.9,4,1
t-00681,treatment,0,0.0,195.8,2,1
t-00682,treatment,0,0.0,175.4,1,0
t-00683,treatment,0,0.0,229.7,5,0
t-00684,treatment,1,63.73,215.8,1,0
t-00685,treatment,1,93.89,183.7,4,0
t-00686,treatment,0,0.0,217.6,3,0
t-00687,treatment,0,0.0,189.4,7,0
t-00688,treatment,0,0.0,133.8,2,0
t-00689,treatment,0,0.0,215.6,3,0
t-00690,treatment,0,0.0,104.0,3,0
t-00691,treatment,0,0.0,39.3,2,0
t-00692,treatment,0,0.0,207.9,3,0
t-00693,treatment,0,0.0,197.7,4,1
t-00694,treatment,1,53.98,195.1,3,0
t-00695,treatment,0,0.0,235.6,2,0
t-00696,treatment,0,0.0,179.0,1,0
t-00697,treatment,0,0.0,164.9,4,0
t-00698,treatment,1,34.3,211.9,1,1
t-00699,treatment,1,45.73,151.4,3,1
t-00700,treatment,0,0.0,170.5,5,0
t-00701,treatment,0,0.0,190.1,4,0
t-00702,treatment,0,0.0,193.3,5,1
t-00703,treatment,0,0.0,166.7,5,0
t-00704,treatment,0,0.0,160.4,4,0
t-00705,treatment,0,0.0,135.2,10,0
t-00706,treatment,0,0.0,148.5,3,0
t-00707,treatment,0,0.0,252.8,3,1
t-00708,treatment,0,0.0,169.4,3,0
t-00709,treatment,1,52.08,187.6,2,0
t-00710,treatment,1,42.5,120.3,2,0
t-00711,treatment,0,0.0,282.5,4,0
t-00712,treatment,0,0.0,145.5,1,1
t-00713,treatment,0,0.0,133.0,2,0
t-00714,treatment,1,70.42,177.6,3,0
t-00715,treatment,0,0.0,144.3,3,1
t-00716,treatment,0,0.0,194.6,3,1
t-00717,treatment,0,0.0,119.5,5,0
t-00718,treatment,0,0.0,225.5,5,0
t-00719,treatment,0,0.0,217.6,3,0
t-00720,treatment,0,0.0,175.3,5,0
t-00721,treatment,0,0.0,113.8,8,0
t-00722,treatment,0,0.0,147.5,1,0
t-00723,treatment,0,0.0,182.5,5,1
t-00724,treatment,0,0.0,131.6,2,1
t-00725,treatment,0,0.0,138.1,1,0
t-00726,treatment,0,0.0,222.0,7,0
t-00727,treatment,0,0.0,186.2,2,0
t-00728,treatment,0,0.0,184.9,0,1
t-00729,treatment,0,0.0,201.1,3,0
t-00730,treatment,1,81.53,173.4,3,1
t-00731,treatment,0,0.0,177.6,2,0
t-00732,treatment,0,0.0,198.2,4,1
t-00733,treatment,0,0.0,212.4,3,0
t-00734,treatment,0,0.0,199.9,5,0
t-00735,treatment,0,0.0,238.4,1,0
t-00736,treatment,0,0.0,181.0,2,0
t-00737,treatment,0,0.0,126.1,4,0
t-00738,treatment,0,0.0,223.5,5,1
t-00739,treatment,0,0.0,170.2,4,1
t-00740,treatment,0,0.0,149.3,2,0
t-00741,treatment,0,0.0,208.5,2,1
t-00742,treatment,0,0.0,194.8,2,1
t-00743,treatment,0,0.0,128.9,9,0
t-00744,treatment,0,0.0,206.8,3,0
t-00745,treatment,1,24.55,255.0,4,0
t-00746,treatment,0,0.0,192.9,6,1
t-00747,treatment,0,0.0,169.8,1,0
t-00748,treatment,0,0.0,113.2,5,0
t-00749,treatment,0,0.0,262.0,4,0
t-00750,treatment,0,0.0,159.3,6,1
t-00751,treatment,1,50.13,123.7,2,0
t-00752,treatment,0,0.0,184.4,2,1
t-00753,treatment,0,0.0,220.3,3,1
t-00754,treatment,0,0.0,229.4,3,0
t-00755,treatment,0,0.0,153.1,4,1
t-00756,treatment,0,0.0,176.1,5,1
t-00757,treatment,0,0.0,180.0,4,0
t-00758,treatment,0,0.0,219.1,4,0
t-00759,treatment,0,0.0,203.7,2,0
t-00760,treatment,0,0.0,190.8,4,0
t-00761,treatment,0,0.0,216.6,5,1
t-00762,treatment,0,0.0,125.5,6,0
t-00763,treatment,0,0.0,196.8,4,0
t-00764,treatment,0,0.0,188.9,1,0
t-00765,treatment,0,0.0,178.0,5,1
t-00766,treatment,0,0.0,170.0,0,1
t-00767,treatment,1,14.49,185.4,3,0
t-00768,treatment,0,0.0,157.2,4,0
t-00769,treatment,0,0.0,289.1,2,1
t-00770,treatment,0,0.0,234.4,3,0
t-00771,treatment,0,0.0,223.7,6,0
t-00772,treatment,0,0.0,158.8,1,0
t-00773,treatment,0,0.0,141.7,7,1
t-00774,treatment,0,0.0,171.5,0,1
t-00775,treatment,0,0.0,184.6,3,0
t-00776,treatment,1,51.36,122.1,1,1
t-00777,treatment,0,0.0,199.2,5,1
t-00778,treatment,0,0.0,223.3,8,1
t-00779,treatment,0,0.0,90.6,6,0
t-00780,treatment,0,0.0,144.0,4,1
t-00781,treatment,0,0.0,229.1,4,1
t-00782,treatment,0,0.0,195.0,6,0
t-00783,treatment,0,0.0,145.3,3,0
t-00784,treatment,0,0.0,209.4,3,1
t-00785,treatment,0,0.0,156.2,2,0
t-00786,treatment,0,0.0,170.6,4,0
t-00787,treatment,0,0.0,134.4,1,0
t-00788,treatment,0,0.0,180.7,2,0
t-00789,treatment,0,0.0,220.7,4,0
t-00790,treatment,0,0.0,160.9,2,0
t-00791,treatment,0,0.0,205.8,2,1
t-00792,treatment,0,0.0,178.0,2,0
t-00793,treatment,0,0.0,223.2,1,1
t-00794,treatment,0,0.0,161.5,8,1
t-00795,treatment,0,0.0,242.2,1,0
t-00796,treatment,0,0.0,207.3,5,1
t-00797,treatment,0,0.0,189.8,2,1
t-00798,treatment,0,0.0,191.2,3,0
t-00799,treatment,0,0.0,161.4,4,0
t-00800,treatment,0,0.0,158.8,2,1
t-00801,treatment,0,0.0,190.5,4,0
t-00802,treatment,0,0.0,132.1,4,0
t-00803,treatment,0,0.0,155.9,2,0
t-00804,treatment,0,0.0,142.5,2,0
t-00805,treatment,0,0.0,202.9,2,0
t-00806,treatment,0,0.0,203.5,5,1
t-00807,treatment,0,0.0,230.7,5,0
t-00808,treatment,0,0.0,166.6,3,1
t-00809,treatment,0,0.0,147.7,4,0
t-00810,treatment,0,0.0,121.2,0,1
t-00811,treatment,0,0.0,190.8,5,1
t-00812,treatment,0,0.0,235.9,5,0
t-00813,treatment,0,0.0,177.0,3,0
t-00814,treatment,0,0.0,181.1,1,1
t-00815,treatment,0,0.0,179.8,2,1
t-00816,treatment,0,0.0,190.2,3,0
t-00817,treatment,0,0.0,219.9,3,1
t-00818,treatment,0,0.0,256.8,3,0
t-00819,treatment,0,0.0,199.9,4,1
t-00820,treatment,0,0.0,202.6,3,1
t-00821,treatment,0,0.0,170.4,8,1
t-00822,treatment,1,51.1,175.7,2,0
t-00823,treatment,0,0.0,175.1,3,0
t-00824,treatment,1,119.02,165.4,3,0
t-00825,treatment,0,0.0,185.1,0,0
t-00826,treatment,0,0.0,205.0,2,0
t-00827,treatment,0,0.0,182.5,4,0
t-00828,treatment,0,0.0,168.8,0,0
t-00829,treatment,0,0.0,185.0,4,0
t-00830,treatment,0,0.0,141.6,3,0
t-00831,treatment,0,0.0,212.1,1,0
t-00832,treatment,0,0.0,163.5,2,0
t-00833,treatment,1,103.99,133.8,2,1
t-00834,treatment,1,81.41,198.5,3,1
t-00835,treatment,0,0.0,200.5,4,0
t-00836,treatment,0,0.0,145.6,0,0
t-00837,treatment,0,0.0,204.9,3,1
t-00838,treatment,0,0.0,205.4,2,0
t-00839,treatment,1,34.75,259.0,4,1
t-00840,treatment,0,0.0,170.6,2,0
t-00841,treatment,0,0.0,177.8,4,0
t-00842,treatment,0,0.0,155.7,3,1
t-00843,treatment,0,0.0,199.7,2,1
t-00844,treatment,1,33.86,179.8,4,1
t-00845,treatment,1,32.68,219.5,6,0
t-00846,treatment,0,0.0,162.6,3,1
t-00847,treatment,0,0.0,198.9,4,0
t-00848,treatment,1,106.38,170.5,6,0
t-00849,treatment,0,0.0,106.3,3,0
t-00850,treatment,0,0.0,205.1,1,1
t-00851,treatment,0,0.0,110.1,5,0
t-00852,treatment,0,0.0,173.6,3,1
t-00853,treatment,0,0.0,174.2,1,0
t-00854,treatment,1,35.53,179.7,4,0
t-00855,treatment,1,44.99,181.9,3,0
t-00856,treatment,0,0.0,181.5,4,1
t-00857,treatment,1,35.7,194.5,4,1
t-00858,treatment,0,0.0,175.7,3,0
t-00859,treatment,0,0.0,284.6,1,1
t-00860,treatment,0,0.0,166.3,0,0
t-00861,treatment,0,0.0,131.1,3,1
t-00862,treatment,1,30.38,123.6,1,0
t-00863,treatment,0,0.0,206.3,0,0
t-00864,treatment,1,62.16,116.3,3,0
t-00865,treatment,0,0.0,131.6,4,1
t-00866,treatment,0,0.0,125.8,3,1
t-00867,treatment,0,0.0,198.3,5,0
t-00868,treatment,0,0.0,233.2,5,0
t-00869,treatment,0,0.0,142.2,4,1
t-00870,treatment,0,0.0,196.9,3,0
t-00871,treatment,0,0.0,74.5,5,0
t-00872,treatment,0,0.0,150.2,3,0
t-00873,treatment,1,57.34,204.1,4,1
t-00874,treatment,0,0.0,167.5,2,1
t-00875,treatment,0,0.0,219.8,7,0
t-00876,treatment,1,19.67,90.7,4,0
t-00877,treatment,0,0.0,150.6,4,0
t-00878,treatment,0,0.0,198.1,7,0
t-00879,treatment,0,0.0,197.6,2,0
t-00880,treatment,0,0.0,200.7,4,0
t-00881,treatment,0,0.0,188.3,2,0
t-00882,treatment,0,0.0,134.2,3,0
t-00883,treatment,0,0.0,148.8,1,1
t-00884,treatment,0,0.0,272.7,1,0
t-00885,treatment,0,0.0,129.6,2,1
t-00886,treatment,0,0.0,123.4,3,1
t-00887,treatment,0,0.0,207.2,4,0
t-00888,treatment,0,0.0,137.6,1,1
t-00889,treatment,0,0.0,251.7,1,0
t-00890,treatment,0,0.0,289.4,1,1
t-00891,treatment,0,0.0,170.4,2,1
t-00892,treatment,0,0.0,192.4,3,1
t-00893,treatment,0,0.0,107.0,2,0
t-00894,treatment,0,0.0,221.3,4,1
t-00895,treatment,0,0.0,90.5,2,0
t-00896,treatment,0,0.0,126.4,4,0
t-00897,treatment,0,0.0,184.7,3,0
t-00898,treatment,1,29.79,201.9,7,0
t-00899,treatment,0,0.0,120.6,3,1
t-00900,treatment,0,0.0,158.3,1,1
t-00901,treatment,0,0.0,113.5,3,1
t-00902,treatment,0,0.0,167.3,3,1
t-00903,treatment,0,0.0,148.0,4,1
t-00904,treatment,0,0.0,154.6,4,0
t-00905,treatment,1,60.03,206.0,4,0
t-00906,treatment,0,0.0,191.3,6,0
t-00907,treatment,0,0.0,202.4,5,0
t-00908,treatment,0,0.0,174.8,5,1
t-00909,treatment,1,51.81,208.7,6,0
t-00910,treatment,1,44.68,178.6,2,1
t-00911,treatment,0,0.0,160.3,2,0
t-00912,treatment,0,0.0,202.8,2,1
t-00913,treatment,1,70.28,163.1,2,1
t-00914,treatment,0,0.0,166.8,2,1
t-00915,treatment,0,0.0,222.7,3,0
t-00916,treatment,1,27.96,219.0,3,0
t-00917,treatment,0,0.0,168.1,1,1
t-00918,treatment,1,40.95,214.9,3,1
t-00919,treatment,0,0.0,128.9,2,0
t-00920,treatment,0,0.0,168.3,4,1
t-00921,treatment,0,0.0,149.9,3,0
t-00922,treatment,0,0.0,179.9,4,0
t-00923,treatment,1,67.57,209.4,2,0
t-00924,treatment,0,0.0,202.2,4,0
t-00925,treatment,1,39.96,196.8,2,0
t-00926,treatment,0,0.0,185.5,1,0
t-00927,treatment,1,61.6,173.6,4,0
t-00928,treatment,0,0.0,228.0,5,0
t-00929,treatment,0,0.0,118.1,2,0
t-00930,treatment,0,0.0,153.3,3,0
t-00931,treatment,0,0.0,196.5,0,0
t-00932,treatment,0,0.0,241.1,3,0
t-00933,treatment,1,31.95,166.2,2,0
t-00934,treatment,1,36.94,169.6,2,0
t-00935,treatment,0,0.0,128.4,5,0
t-00936,treatment,0,0.0,158.3,2,0
t-00937,treatment,0,0.0,208.3,3,0
t-00938,treatment,0,0.0,243.2,4,0
t-00939,treatment,0,0.0,168.3,5,1
t-00940,treatment,0,0.0,148.0,5,0
t-00941,treatment,0,0.0,182.8,2,0
t-00942,treatment,1,24.0,115.4,4,1
t-00943,treatment,0,0.0,229.4,4,0
t-00944,treatment,0,0.0,130.8,4,0
t-00945,treatment,0,0.0,192.6,4,1
t-00946,treatment,1,21.21,192.0,0,0
t-00947,treatment,0,0.0,205.1,1,0
t-00948,treatment,1,43.2,190.2,3,1
t-00949,treatment,1,65.53,180.1,2,1
t-00950,treatment,0,0.0,197.1,1,1
t-00951,treatment,0,0.0,213.4,3,0
t-00952,treatment,0,0.0,251.9,6,1
t-00953,treatment,0,0.0,135.9,3,0
t-00954,treatment,0,0.0,106.4,3,0
t-00955,treatment,0,0.0,118.1,3,0
t-00956,treatment,0,0.0,107.5,3,0
t-00957,treatment,0,0.0,132.0,4,0
t-00958,treatment,0,0.0,126.9,1,1
t-00959,treatment,0,0.0,163.3,5,0
t-00960,treatment,0,0.0,214.2,1,1
t-00961,treatment,0,0.0,205.1,3,1
t-00962,treatment,0,0.0,155.1,5,0
t-00963,treatment,1,50.82,158.6,2,0
t-00964,treatment,1,90.21,260.4,1,0
t-00965,treatment,0,0.0,203.8,7,0
t-00966,treatment,0,0.0,186.9,3,0
t-00967,treatment,0,0.0,184.9,4,0
t-00968,treatment,0,0.0,168.4,3,1
t-00969,treatment,0,0.0,260.1,6,1
t-00970,treatment,0,0.0,172.4,2,0
t-00971,treatment,0,0.0,186.0,2,0
t-00972,treatment,0,0.0,114.0,2,1
t-00973,treatment,0,0.0,154.5,2,1
t-00974,treatment,0,0.0,158.0,3,0
t-00975,treatment,0,0.0,199.5,3,0
t-00976,treatment,0,0.0,149.0,0,1
t-00977,treatment,0,0.0,181.9,5,0
t-00978,treatment,0,0.0,155.7,3,0
t-00979,treatment,0,0.0,136.0,4,0
t-00980,treatment,0,0.0,134.3,3,0
t-00981,treatment,0,0.0,173.1,3,1
t-00982,treatment,0,0.0,184.1,4,0
t-00983,treatment,0,0.0,172.3,3,0
t-00984,treatment,0,0.0,146.7,0,1
t-00985,treatment,0,0.0,174.5,1,0
t-00986,treatment,0,0.0,167.1,1,0
t-00987,treatment,0,0.0,138.3,3,1
t-00988,treatment,0,0.0,183.3,4,0
t-00989,treatment,0,0.0,252.4,5,1
t-00990,treatment,0,0.0,174.0,0,1
t-00991,treatment,0,0.0,121.6,3,0
t-00992,treatment,0,0.0,238.7,0,0
t-00993,treatment,0,0.0,230.3,1,0
t-00994,treatment,0,0.0,237.3,2,0
t-00995,treatment,0,0.0,178.3,3,0
t-00996,treatment,0,0.0,148.7,3,0
t-00997,treatment,0,0.0,144.3,1,1
t-00998,treatment,0,0.0,225.6,3,0
t-00999,treatment,0,0.0,244.2,2,0
t-01000,treatment,0,0.0,143.2,2,0
t-01001,treatment,1,44.85,79.2,1,0
t-01002,treatment,1,20.61,179.3,3,1
t-01003,treatment,0,0.0,143.8,2,0
t-01004,treatment,0,0.0,151.7,1,1
t-01005,treatment,0,0.0,170.5,3,1
t-01006,treatment,0,0.0,196.4,2,0
t-01007,treatment,0,0.0,148.8,1,0
t-01008,treatment,0,0.0,185.4,1,0
t-01009,treatment,0,0.0,175.0,4,0
t-01010,treatment,0,0.0,87.8,0,1
t-01011,treatment,0,0.0,201.8,5,1
t-01012,treatment,0,0.0,162.0,2,0
t-01013,treatment,0,0.0,129.4,2,1
t-01014,treatment,0,0.0,151.0,2,1
t-01015,treatment,0,0.0,188.1,6,0
t-01016,treatment,0,0.0,181.8,5,0
t-01017,treatment,0,0.0,205.8,3,0
t-01018,treatment,0,0.0,197.5,3,0
t-01019,treatment,0,0.0,133.1,2,0
t-01020,treatment,1,62.48,61.8,2,0
t-01021,treatment,0,0.0,184.8,5,1
t-01022,treatment,1,32.94,205.2,4,1
t-01023,treatment,0,0.0,171.9,3,0
t-01024,treatment,1,56.64,206.4,3,0
t-01025,treatment,1,19.14,139.9,6,1
t-01026,treatment,0,0.0,166.2,7,1
t-01027,treatment,0,0.0,143.2,3,0
t-01028,treatment,0,0.0,207.9,1,1
t-01029,treatment,0,0.0,143.6,4,1
t-01030,treatment,0,0.0,262.4,9,0
t-01031,treatment,0,0.0,159.9,3,0
t-01032,treatment,0,0.0,211.9,4,0
t-01033,treatment,0,0.0,160.4,0,0
t-01034,treatment,1,47.29,233.5,3,0
t-01035,treatment,0,0.0,232.0,1,0
t-01036,treatment,0,0.0,167.0,4,1
t-01037,treatment,0,0.0,191.0,6,0
t-01038,treatment,0,0.0,231.0,5,1
t-01039,treatment,0,0.0,192.2,3,0
t-01040,treatment,0,0.0,143.2,5,1
t-01041,treatment,1,73.42,182.8,4,0
t-01042,treatment,1,69.49,150.1,4,0
t-01043,treatment,0,0.0,186.0,1,0
t-01044,treatment,0,0.0,148.5,3,0
t-01045,treatment,0,0.0,194.9,2,1
t-01046,treatment,0,0.0,108.4,3,1
t-01047,treatment,0,0.0,135.1,2,0
t-01048,treatment,0,0.0,148.3,3,0
t-01049,treatment,0,0.0,173.6,6,1
t-01050,treatment,1,47.81,119.5,4,0
t-01051,treatment,0,0.0,144.7,1,0
t-01052,treatment,0,0.0,211.1,2,0
t-01053,treatment,1,52.29,215.9,2,0
t-01054,treatment,0,0.0,78.7,5,0
t-01055,treatment,0,0.0,156.5,3,1
t-01056,treatment,0,0.0,231.0,2,0
t-01057,treatment,1,42.79,195.4,2,1
t-01058,treatment,0,0.0,196.3,2,1
t-01059,treatment,1,46.79,202.6,5,0
t-01060,treatment,0,0.0,141.6,2,1
t-01061,treatment,0,0.0,188.6,2,1
t-01062,treatment,0,0.0,198.9,8,1
t-01063,treatment,0,0.0,184.3,4,0
t-01064,treatment,0,0.0,164.3,2,1
t-01065,treatment,0,0.0,178.1,5,0
t-01066,treatment,0,0.0,134.4,6,0
t-01067,treatment,0,0.0,204.6,1,0
t-01068,treatment,0,0.0,122.6,4,1
t-01069,treatment,0,0.0,147.3,2,0
t-01070,treatment,0,0.0,207.3,1,0
t-01071,treatment,0,0.0,191.6,3,1
t-01072,treatment,0,0.0,160.6,2,1
t-01073,treatment,1,70.96,111.5,6,1
t-01074,treatment,0,0.0,178.2,2,0
t-01075,treatment,0,0.0,154.8,0,0
t-01076,treatment,0,0.0,199.2,3,1
t-01077,treatment,0,0.0,159.3,1,0
t-01078,treatment,0,0.0,110.0,7,0
t-01079,treatment,0,0.0,124.7,2,0
t-01080,treatment,0,0.0,162.9,3,0
t-01081,treatment,0,0.0,184.4,1,0
t-01082,treatment,0,0.0,133.4,2,0
t-01083,treatment,0,0.0,149.7,0,1
t-01084,treatment,0,0.0,211.7,6,1
t-01085,treatment,0,0.0,224.4,5,1
