user_id,variant,metric_name,metric_value
c-03790,control,time_on_page_sec,229.3
c-03791,control,time_on_page_sec,168.3
c-03792,control,time_on_page_sec,246.4
c-03793,control,time_on_page_sec,198.8
c-03794,control,time_on_page_sec,144.9
c-03795,control,time_on_page_sec,165.0
c-03796,control,time_on_page_sec,225.3
c-03797,control,time_on_page_sec,216.9
c-03798,control,time_on_page_sec,137.7
c-03799,control,time_on_page_sec,174.4
c-03800,control,time_on_page_sec,188.1
c-03801,control,time_on_page_sec,159.7
c-03802,control,time_on_page_sec,274.3
c-03803,control,time_on_page_sec,189.3
c-03804,control,time_on_page_sec,177.5
c-03805,control,time_on_page_sec,227.6
c-03806,control,time_on_page_sec,165.4
c-03807,control,time_on_page_sec,220.3
c-03808,control,time_on_page_sec,113.3
c-03809,control,time_on_page_sec,161.9
c-03810,control,time_on_page_sec,222.0
c-03811,control,time_on_page_sec,242.8
c-03812,control,time_on_page_sec,149.1
c-03813,control,time_on_page_sec,144.4
c-03814,control,time_on_page_sec,202.7
c-03815,control,time_on_page_sec,155.1
c-03816,control,time_on_page_sec,169.3
c-03817,control,time_on_page_sec,215.1
c-03818,control,time_on_page_sec,158.2
c-03819,control,time_on_page_sec,101.4
c-03820,control,time_on_page_sec,128.0
c-03821,control,time_on_page_sec,180.4
c-03822,control,time_on_page_sec,105.5
c-03823,control,time_on_page_sec,168.1
c-03824,control,time_on_page_sec,124.3
c-03825,control,time_on_page_sec,245.6
c-03826,control,time_on_page_sec,266.6
c-03827,control,time_on_page_sec,137.7
c-03828,control,time_on_page_sec,190.3
c-03829,control,time_on_page_sec,141.6
c-03830,control,time_on_page_sec,167.6
c-03831,control,time_on_page_sec,252.1
c-03832,control,time_on_page_sec,161.3
c-03833,control,time_on_page_sec,168.6
c-03834,control,time_on_page_sec,142.3
c-03835,control,time_on_page_sec,225.8
c-03836,control,time_on_page_sec,49.5
c-03837,control,time_on_page_sec,162.3
c-03838,control,time_on_page_sec,178.2
c-03839,control,time_on_page_sec,153.6
c-03840,control,time_on_page_sec,214.5
c-03841,control,time_on_page_sec,228.1
c-03842,control,time_on_page_sec,123.5
c-03843,control,time_on_page_sec,263.7
c-03844,control,time_on_page_sec,123.1
c-03845,control,time_on_page_sec,231.5
c-03846,control,time_on_page_sec,186.0
c-03847,control,time_on_page_sec,159.9
c-03848,control,time_on_page_sec,163.6
c-03849,control,time_on_page_sec,178.7
c-03850,control,time_on_page_sec,188.3
c-03851,control,time_on_page_sec,143.2
c-03852,control,time_on_page_sec,170.6
c-03853,control,time_on_page_sec,149.2
c-03854,control,time_on_page_sec,131.4
c-03855,control,time_on_page_sec,147.3
c-03856,control,time_on_page_sec,134.0
c-03857,control,time_on_page_sec,163.2
c-03858,control,time_on_page_sec,197.3
c-03859,control,time_on_page_sec,184.8
c-03860,control,time_on_page_sec,259.0
c-03861,control,time_on_page_sec,91.6
c-03862,control,time_on_page_sec,198.8
c-03863,control,time_on_page_sec,180.3
c-03864,control,time_on_page_sec,212.6
c-03865,control,time_on_page_sec,208.7
c-03866,control,time_on_page_sec,173.4
c-03867,control,time_on_page_sec,186.9
c-03868,control,time_on_page_sec,150.2
c-03869,control,time_on_page_sec,204.5
c-03870,control,time_on_page_sec,104.8
c-03871,control,time_on_page_sec,211.1
c-03872,control,time_on_page_sec,179.1
c-03873,control,time_on_page_sec,160.5
c-03874,control,time_on_page_sec,170.7
c-03875,control,time_on_page_sec,173.6
c-03876,control,time_on_page_sec,231.9
c-03877,control,time_on_page_sec,309.3
c-03878,control,time_on_page_sec,228.8
c-03879,control,time_on_page_sec,157.4
c-03880,control,time_on_page_sec,205.2
c-03881,control,time_on_page_sec,206.9
c-03882,control,time_on_page_sec,143.0
c-03883,control,time_on_page_sec,129.6
c-03884,control,time_on_page_sec,177.5
c-03885,control,time_on_page_sec,212.3
c-03886,control,time_on_page_sec,115.5
c-03887,control,time_on_page_sec,151.2
c-03888,control,time_on_page_sec,202.9
c-03889,control,time_on_page_sec,181.7
c-03890,control,time_on_page_sec,236.7
c-03891,control,time_on_page_sec,123.5
c-03892,control,time_on_page_sec,274.1
c-03893,control,time_on_page_sec,118.5
c-03894,control,time_on_page_sec,98.8
c-03895,control,time_on_page_sec,177.6
c-03896,control,time_on_page_sec,134.6
c-03897,control,time_on_page_sec,178.4
c-03898,control,time_on_page_sec,177.1
c-03899,control,time_on_page_sec,172.2
c-03900,control,time_on_page_sec,146.3
c-03901,control,time_on_page_sec,197.3
c-03902,control,time_on_page_sec,167.3
c-03903,control,time_on_page_sec,224.1
c-03904,control,time_on_page_sec,172.8
c-03905,control,time_on_page_sec,141.4
c-03906,control,time_on_page_sec,112.5
c-03907,control,time_on_page_sec,173.1
c-03908,control,time_on_page_sec,129.2
c-03909,control,time_on_page_sec,126.0
c-03910,control,time_on_page_sec,201.1
c-03911,control,time_on_page_sec,108.9
c-03912,control,time_on_page_sec,236.5
c-03913,control,time_on_page_sec,186.4
c-03914,control,time_on_page_sec,178.2
c-03915,control,time_on_page_sec,138.6
c-03916,control,time_on_page_sec,210.6
c-03917,control,time_on_page_sec,179.9
c-03918,control,time_on_page_sec,152.6
c-03919,control,time_on_page_sec,188.0
c-03920,control,time_on_page_sec,112.7
c-03921,control,time_on_page_sec,114.6
c-03922,control,time_on_page_sec,135.2
c-03923,control,time_on_page_sec,194.0
c-03924,control,time_on_page_sec,179.9
c-03925,control,time_on_page_sec,222.0
c-03926,control,time_on_page_sec,143.2
c-03927,control,time_on_page_sec,203.0
c-03928,control,time_on_page_sec,175.4
c-03929,control,time_on_page_sec,142.3
c-03930,control,time_on_page_sec,195.4
c-03931,control,time_on_page_sec,177.4
c-03932,control,time_on_page_sec,154.8
c-03933,control,time_on_page_sec,181.7
c-03934,control,time_on_page_sec,174.8
c-03935,control,time_on_page_sec,173.9
c-03936,control,time_on_page_sec,163.5
c-03937,control,time_on_page_sec,127.8
c-03938,control,time_on_page_sec,183.0
c-03939,control,time_on_page_sec,147.9
c-03940,control,time_on_page_sec,139.2
c-03941,control,time_on_page_sec,170.4
c-03942,control,time_on_page_sec,209.4
c-03943,control,time_on_page_sec,187.4
c-03944,control,time_on_page_sec,158.8
c-03945,control,time_on_page_sec,157.1
c-03946,control,time_on_page_sec,205.4
c-03947,control,time_on_page_sec,84.1
c-03948,control,time_on_page_sec,211.9
c-03949,control,time_on_page_sec,105.0
c-03950,control,time_on_page_sec,123.4
c-03951,control,time_on_page_sec,159.4
c-03952,control,time_on_page_sec,266.8
c-03953,control,time_on_page_sec,247.1
c-03954,control,time_on_page_sec,208.3
c-03955,control,time_on_page_sec,194.3
c-03956,control,time_on_page_sec,105.5
c-03957,control,time_on_page_sec,186.3
c-03958,control,time_on_page_sec,158.0
c-03959,control,time_on_page_sec,147.3
c-03960,control,time_on_page_sec,186.2
c-03961,control,time_on_page_sec,161.2
c-03962,control,time_on_page_sec,214.8
c-03963,control,time_on_page_sec,102.6
c-03964,control,time_on_page_sec,183.0
c-03965,control,time_on_page_sec,144.8
c-03966,control,time_on_page_sec,163.6
c-03967,control,time_on_page_sec,192.2
c-03968,control,time_on_page_sec,135.3
c-03969,control,time_on_page_sec,186.6
c-03970,control,time_on_page_sec,171.5
c-03971,control,time_on_page_sec,153.6
c-03972,control,time_on_page_sec,161.2
c-03973,control,time_on_page_sec,173.8
c-03974,control,time_on_page_sec,149.3
c-03975,control,time_on_page_sec,180.3
c-03976,control,time_on_page_sec,168.9
c-03977,control,time_on_page_sec,155.5
c-03978,control,time_on_page_sec,243.6
c-03979,control,time_on_page_sec,196.6
c-03980,control,time_on_page_sec,164.7
c-03981,control,time_on_page_sec,185.8
c-03982,control,time_on_page_sec,138.9
c-03983,control,time_on_page_sec,162.5
c-03984,control,time_on_page_sec,167.2
c-03985,control,time_on_page_sec,130.1
c-03986,control,time_on_page_sec,195.5
c-03987,control,time_on_page_sec,159.8
c-03988,control,time_on_page_sec,165.8
c-03989,control,time_on_page_sec,157.3
c-03990,control,time_on_page_sec,298.4
c-03991,control,time_on_page_sec,153.5
c-03992,control,time_on_page_sec,97.3
c-03993,control,time_on_page_sec,116.0
c-03994,control,time_on_page_sec,210.4
c-03995,control,time_on_page_sec,233.5
c-03996,control,time_on_page_sec,152.7
c-03997,control,time_on_page_sec,231.2
c-03998,control,time_on_page_sec,209.7
c-03999,control,time_on_page_sec,172.4
c-04000,control,time_on_page_sec,169.6
c-04001,control,time_on_page_sec,187.2
c-04002,control,time_on_page_sec,215.1
c-04003,control,time_on_page_sec,195.9
c-04004,control,time_on_page_sec,152.9
c-04005,control,time_on_page_sec,173.0
c-04006,control,time_on_page_sec,259.3
c-04007,control,time_on_page_sec,190.0
c-04008,control,time_on_page_sec,214.8
c-04009,control,time_on_page_sec,201.6
c-04010,control,time_on_page_sec,190.9
c-04011,control,time_on_page_sec,184.3
c-04012,control,time_on_page_sec,215.9
c-04013,control,time_on_page_sec,208.7
c-04014,control,time_on_page_sec,190.6
c-04015,control,time_on_page_sec,152.2
c-04016,control,time_on_page_sec,195.4
c-04017,control,time_on_page_sec,177.3
c-04018,control,time_on_page_sec,167.7
c-04019,control,time_on_page_sec,287.2
c-04020,control,time_on_page_sec,118.4
c-04021,control,time_on_page_sec,218.3
c-04022,control,time_on_page_sec,145.5
c-04023,control,time_on_page_sec,185.2
c-04024,control,time_on_page_sec,282.7
c-04025,control,time_on_page_sec,141.5
c-04026,control,time_on_page_sec,151.0
c-04027,control,time_on_page_sec,179.3
c-04028,control,time_on_page_sec,146.1
c-04029,control,time_on_page_sec,215.4
c-04030,control,time_on_page_sec,158.6
c-04031,control,time_on_page_sec,206.2
c-04032,control,time_on_page_sec,126.8
c-04033,control,time_on_page_sec,107.7
c-04034,control,time_on_page_sec,170.8
c-04035,control,time_on_page_sec,117.3
c-04036,control,time_on_page_sec,240.7
c-04037,control,time_on_page_sec,118.8
c-04038,control,time_on_page_sec,138.5
c-04039,control,time_on_page_sec,196.5
c-04040,control,time_on_page_sec,156.5
c-04041,control,time_on_page_sec,119.3
c-04042,control,time_on_page_sec,261.6
c-04043,control,time_on_page_sec,139.9
c-04044,control,time_on_page_sec,172.1
c-04045,control,time_on_page_sec,171.6
c-04046,control,time_on_page_sec,208.4
c-04047,control,time_on_page_sec,198.5
c-04048,control,time_on_page_sec,146.9
c-04049,control,time_on_page_sec,167.0
c-04050,control,time_on_page_sec,170.9
c-04051,control,time_on_page_sec,210.0
c-04052,control,time_on_page_sec,133.3
c-04053,control,time_on_page_sec,260.7
c-04054,control,time_on_page_sec,149.6
c-04055,control,time_on_page_sec,179.7
c-04056,control,time_on_page_sec,133.6
c-04057,control,time_on_page_sec,128.1
c-04058,control,time_on_page_sec,145.0
c-04059,control,time_on_page_sec,141.2
c-04060,control,time_on_page_sec,163.4
c-04061,control,time_on_page_sec,140.8
c-04062,control,time_on_page_sec,207.8
c-04063,control,time_on_page_sec,148.7
c-04064,control,time_on_page_sec,144.2
c-04065,control,time_on_page_sec,164.3
c-04066,control,time_on_page_sec,219.7
c-04067,control,time_on_page_sec,188.6
c-04068,control,time_on_page_sec,176.0
c-04069,control,time_on_page_sec,122.7
c-04070,control,time_on_page_sec,134.3
c-04071,control,time_on_page_sec,128.9
c-04072,control,time_on_page_sec,232.3
c-04073,control,time_on_page_sec,201.2
c-04074,control,time_on_page_sec,145.5
c-04075,control,time_on_page_sec,157.4
c-04076,control,time_on_page_sec,147.0
c-04077,control,time_on_page_sec,144.6
c-04078,control,time_on_page_sec,198.4
c-04079,control,time_on_page_sec,168.5
c-04080,control,time_on_page_sec,263.2
c-04081,control,time_on_page_sec,230.0
c-04082,control,time_on_page_sec,232.4
c-04083,control,time_on_page_sec,206.9
c-04084,control,time_on_page_sec,163.1
c-04085,control,time_on_page_sec,203.9
c-04086,control,time_on_page_sec,166.0
c-04087,control,time_on_page_sec,245.2
c-04088,control,time_on_page_sec,196.2
c-04089,control,time_on_page_sec,190.5
c-04090,control,time_on_page_sec,185.1
c-04091,control,time_on_page_sec,249.6
c-04092,control,time_on_page_sec,122.6
c-04093,control,time_on_page_sec,253.5
c-04094,control,time_on_page_sec,172.6
c-04095,control,time_on_page_sec,123.8
c-04096,control,time_on_page_sec,149.9
c-04097,control,time_on_page_sec,114.0
c-04098,control,time_on_page_sec,206.1
c-04099,control,time_on_page_sec,138.5
c-04100,control,time_on_page_sec,186.7
c-04101,control,time_on_page_sec,225.4
c-04102,control,time_on_page_sec,153.1
c-04103,control,time_on_page_sec,169.3
c-04104,control,time_on_page_sec,127.9
c-04105,control,time_on_page_sec,164.5
c-04106,control,time_on_page_sec,283.0
c-04107,control,time_on_page_sec,211.1
c-04108,control,time_on_page_sec,169.4
c-04109,control,time_on_page_sec,155.5
c-04110,control,time_on_page_sec,178.3
c-04111,control,time_on_page_sec,185.2
c-04112,control,time_on_page_sec,163.2
c-04113,control,time_on_page_sec,201.2
c-04114,control,time_on_page_sec,141.9
c-04115,control,time_on_page_sec,141.7
c-04116,control,time_on_page_sec,194.8
c-04117,control,time_on_page_sec,133.3
c-04118,control,time_on_page_sec,209.2
c-04119,control,time_on_page_sec,179.4
c-04120,control,time_on_page_sec,106.9
c-04121,control,time_on_page_sec,184.4
c-04122,control,time_on_page_sec,112.6
c-04123,control,time_on_page_sec,207.7
c-04124,control,time_on_page_sec,170.1
c-04125,control,time_on_page_sec,254.0
c-04126,control,time_on_page_sec,222.9
c-04127,control,time_on_page_sec,137.6
c-04128,control,time_on_page_sec,99.2
c-04129,control,time_on_page_sec,149.8
c-04130,control,time_on_page_sec,131.1
c-04131,control,time_on_page_sec,253.0
c-04132,control,time_on_page_sec,179.6
c-04133,control,time_on_page_sec,217.3
c-04134,control,time_on_page_sec,168.6
c-04135,control,time_on_page_sec,172.8
c-04136,control,time_on_page_sec,178.7
c-04137,control,time_on_page_sec,224.3
c-04138,control,time_on_page_sec,192.5
c-04139,control,time_on_page_sec,137.7
c-04140,control,time_on_page_sec,244.9
c-04141,control,time_on_page_sec,168.3
c-04142,control,time_on_page_sec,161.8
c-04143,control,time_on_page_sec,66.8
c-04144,control,time_on_page_sec,205.4
c-04145,control,time_on_page_sec,184.0
c-04146,control,time_on_page_sec,184.0
c-04147,control,time_on_page_sec,163.9
c-04148,control,time_on_page_sec,157.0
c-04149,control,time_on_page_sec,165.2
c-04150,control,time_on_page_sec,198.5
c-04151,control,time_on_page_sec,205.6
c-04152,control,time_on_page_sec,170.8
c-04153,control,time_on_page_sec,218.0
c-04154,control,time_on_page_sec,176.8
c-04155,control,time_on_page_sec,159.8
c-04156,control,time_on_page_sec,187.9
c-04157,control,time_on_page_sec,125.6
c-04158,control,time_on_page_sec,189.3
c-04159,control,time_on_page_sec,118.3
c-04160,control,time_on_page_sec,138.9
c-04161,control,time_on_page_sec,99.3
c-04162,control,time_on_page_sec,173.0
c-04163,control,time_on_page_sec,244.4
c-04164,control,time_on_page_sec,175.3
c-04165,control,time_on_page_sec,205.7
c-04166,control,time_on_page_sec,274.1
c-04167,control,time_on_page_sec,196.2
c-04168,control,time_on_page_sec,149.4
c-04169,control,time_on_page_sec,154.9
c-04170,control,time_on_page_sec,180.0
c-04171,control,time_on_page_sec,154.7
c-04172,control,time_on_page_sec,157.7
c-04173,control,time_on_page_sec,219.4
c-04174,control,time_on_page_sec,221.0
c-04175,control,time_on_page_sec,114.1
c-04176,control,time_on_page_sec,147.3
c-04177,control,time_on_page_sec,161.4
c-04178,control,time_on_page_sec,204.0
c-04179,control,time_on_page_sec,225.7
c-04180,control,time_on_page_sec,288.1
c-04181,control,time_on_page_sec,161.4
c-04182,control,time_on_page_sec,163.4
c-04183,control,time_on_page_sec,203.5
c-04184,control,time_on_page_sec,152.7
c-04185,control,time_on_page_sec,174.4
c-04186,control,time_on_page_sec,163.4
c-04187,control,time_on_page_sec,75.1
c-04188,control,time_on_page_sec,184.9
c-04189,control,time_on_page_sec,172.7
c-04190,control,time_on_page_sec,230.8
c-04191,control,time_on_page_sec,180.2
c-04192,control,time_on_page_sec,129.8
c-04193,control,time_on_page_sec,169.7
c-04194,control,time_on_page_sec,96.4
c-04195,control,time_on_page_sec,131.6
c-04196,control,time_on_page_sec,205.4
c-04197,control,time_on_page_sec,170.1
c-04198,control,time_on_page_sec,216.9
c-04199,control,time_on_page_sec,101.3
c-04200,control,time_on_page_sec,170.3
c-04201,control,time_on_page_sec,161.0
c-04202,control,time_on_page_sec,218.2
c-04203,control,time_on_page_sec,206.9
c-04204,control,time_on_page_sec,205.7
c-04205,control,time_on_page_sec,241.7
c-04206,control,time_on_page_sec,165.3
c-04207,control,time_on_page_sec,233.4
c-04208,control,time_on_page_sec,138.2
c-04209,control,time_on_page_sec,136.8
c-04210,control,time_on_page_sec,210.1
c-04211,control,time_on_page_sec,119.8
c-04212,control,time_on_page_sec,202.9
c-04213,control,time_on_page_sec,184.1
c-04214,control,time_on_page_sec,222.9
c-04215,control,time_on_page_sec,177.6
c-04216,control,time_on_page_sec,182.2
c-04217,control,time_on_page_sec,200.4
c-04218,control,time_on_page_sec,153.5
c-04219,control,time_on_page_sec,151.8
c-04220,control,time_on_page_sec,199.0
c-04221,control,time_on_page_sec,178.8
c-04222,control,time_on_page_sec,163.7
c-04223,control,time_on_page_sec,176.7
c-04224,control,time_on_page_sec,243.8
c-04225,control,time_on_page_sec,162.3
c-04226,control,time_on_page_sec,161.1
c-04227,control,time_on_page_sec,111.7
c-04228,control,time_on_page_sec,178.3
c-04229,control,time_on_page_sec,206.3
c-04230,control,time_on_page_sec,213.4
c-04231,control,time_on_page_sec,184.3
c-04232,control,time_on_page_sec,218.2
c-04233,control,time_on_page_sec,209.2
c-04234,control,time_on_page_sec,224.5
c-04235,control,time_on_page_sec,219.4
c-04236,control,time_on_page_sec,242.8
c-04237,control,time_on_page_sec,173.2
c-04238,control,time_on_page_sec,126.9
c-04239,control,time_on_page_sec,206.5
c-04240,control,time_on_page_sec,211.2
c-04241,control,time_on_page_sec,242.8
c-04242,control,time_on_page_sec,231.3
c-04243,control,time_on_page_sec,257.8
c-04244,control,time_on_page_sec,204.8
c-04245,control,time_on_page_sec,189.2
c-04246,control,time_on_page_sec,124.6
c-04247,control,time_on_page_sec,192.3
c-04248,control,time_on_page_sec,157.9
c-04249,control,time_on_page_sec,188.5
c-04250,control,time_on_page_sec,182.2
c-04251,control,time_on_page_sec,198.9
c-04252,control,time_on_page_sec,176.1
c-04253,control,time_on_page_sec,217.4
c-04254,control,time_on_page_sec,71.1
c-04255,control,time_on_page_sec,187.6
c-04256,control,time_on_page_sec,228.1
c-04257,control,time_on_page_sec,254.8
c-04258,control,time_on_page_sec,209.3
c-04259,control,time_on_page_sec,247.4
c-04260,control,time_on_page_sec,186.8
c-04261,control,time_on_page_sec,180.1
c-04262,control,time_on_page_sec,201.2
c-04263,control,time_on_page_sec,179.9
c-04264,control,time_on_page_sec,148.7
c-04265,control,time_on_page_sec,159.4
c-04266,control,time_on_page_sec,135.5
c-04267,control,time_on_page_sec,201.1
c-04268,control,time_on_page_sec,180.5
c-04269,control,time_on_page_sec,165.6
c-04270,control,time_on_page_sec,157.3
c-04271,control,time_on_page_sec,200.2
c-04272,control,time_on_page_sec,211.2
c-04273,control,time_on_page_sec,134.8
c-04274,control,time_on_page_sec,128.5
c-04275,control,time_on_page_sec,218.2
c-04276,control,time_on_page_sec,125.0
c-04277,control,time_on_page_sec,201.9
c-04278,control,time_on_page_sec,244.7
c-04279,control,time_on_page_sec,244.8
c-04280,control,time_on_page_sec,209.5
c-04281,control,time_on_page_sec,208.4
c-04282,control,time_on_page_sec,270.1
c-04283,control,time_on_page_sec,86.6
c-04284,control,time_on_page_sec,161.4
c-04285,control,time_on_page_sec,213.9
c-04286,control,time_on_page_sec,166.5
c-04287,control,time_on_page_sec,229.6
c-04288,control,time_on_page_sec,178.4
c-04289,control,time_on_page_sec,185.3
c-04290,control,time_on_page_sec,169.0
c-04291,control,time_on_page_sec,159.1
c-04292,control,time_on_page_sec,158.1
c-04293,control,time_on_page_sec,190.8
c-04294,control,time_on_page_sec,149.0
c-04295,control,time_on_page_sec,218.1
c-04296,control,time_on_page_sec,206.1
c-04297,control,time_on_page_sec,224.0
c-04298,control,time_on_page_sec,134.8
c-04299,control,time_on_page_sec,112.0
c-04300,control,time_on_page_sec,179.8
c-04301,control,time_on_page_sec,296.0
c-04302,control,time_on_page_sec,230.6
c-04303,control,time_on_page_sec,157.8
c-04304,control,time_on_page_sec,197.0
c-04305,control,time_on_page_sec,209.1
c-04306,control,time_on_page_sec,125.3
c-04307,control,time_on_page_sec,234.8
c-04308,control,time_on_page_sec,173.3
c-04309,control,time_on_page_sec,176.4
c-04310,control,time_on_page_sec,181.0
c-04311,control,time_on_page_sec,225.8
c-04312,control,time_on_page_sec,149.8
c-04313,control,time_on_page_sec,111.7
c-04314,control,time_on_page_sec,192.9
c-04315,control,time_on_page_sec,98.3
c-04316,control,time_on_page_sec,168.0
c-04317,control,time_on_page_sec,227.5
c-04318,control,time_on_page_sec,203.2
c-04319,control,time_on_page_sec,221.7
c-04320,control,time_on_page_sec,204.8
c-04321,control,time_on_page_sec,276.4
c-04322,control,time_on_page_sec,156.5
c-04323,control,time_on_page_sec,195.9
c-04324,control,time_on_page_sec,162.5
c-04325,control,time_on_page_sec,218.3
c-04326,control,time_on_page_sec,177.5
c-04327,control,time_on_page_sec,248.8
c-04328,control,time_on_page_sec,158.8
c-04329,control,time_on_page_sec,236.3
c-04330,control,time_on_page_sec,203.7
c-04331,control,time_on_page_sec,178.7
c-04332,control,time_on_page_sec,201.7
c-04333,control,time_on_page_sec,190.5
c-04334,control,time_on_page_sec,194.2
c-04335,control,time_on_page_sec,171.7
c-04336,control,time_on_page_sec,151.9
c-04337,control,time_on_page_sec,166.6
c-04338,control,time_on_page_sec,112.7
c-04339,control,time_on_page_sec,213.7
c-04340,control,time_on_page_sec,130.6
c-04341,control,time_on_page_sec,171.3
c-04342,control,time_on_page_sec,205.9
c-04343,control,time_on_page_sec,213.6
c-04344,control,time_on_page_sec,109.0
c-04345,control,time_on_page_sec,176.3
c-04346,control,time_on_page_sec,198.4
c-04347,control,time_on_page_sec,182.1
c-04348,control,time_on_page_sec,233.8
c-04349,control,time_on_page_sec,147.1
c-04350,control,time_on_page_sec,98.0
c-04351,control,time_on_page_sec,212.4
c-04352,control,time_on_page_sec,158.5
c-04353,control,time_on_page_sec,109.7
c-04354,control,time_on_page_sec,173.7
c-04355,control,time_on_page_sec,229.2
c-04356,control,time_on_page_sec,129.5
c-04357,control,time_on_page_sec,273.4
c-04358,control,time_on_page_sec,146.5
c-04359,control,time_on_page_sec,183.5
c-04360,control,time_on_page_sec,131.2
c-04361,control,time_on_page_sec,181.7
c-04362,control,time_on_page_sec,174.7
c-04363,control,time_on_page_sec,120.4
c-04364,control,time_on_page_sec,293.0
c-04365,control,time_on_page_sec,160.2
c-04366,control,time_on_page_sec,160.2
c-04367,control,time_on_page_sec,218.8
c-04368,control,time_on_page_sec,252.6
c-04369,control,time_on_page_sec,225.1
c-04370,control,time_on_page_sec,132.0
c-04371,control,time_on_page_sec,188.6
c-04372,control,time_on_page_sec,104.7
c-04373,control,time_on_page_sec,216.1
c-04374,control,time_on_page_sec,114.6
c-04375,control,time_on_page_sec,147.9
c-04376,control,time_on_page_sec,179.9
c-04377,control,time_on_page_sec,197.8
c-04378,control,time_on_page_sec,169.6
c-04379,control,time_on_page_sec,240.8
c-04380,control,time_on_page_sec,208.9
c-04381,control,time_on_page_sec,205.8
c-04382,control,time_on_page_sec,130.8
c-04383,control,time_on_page_sec,248.0
c-04384,control,time_on_page_sec,147.9
c-04385,control,time_on_page_sec,249.5
c-04386,control,time_on_page_sec,260.9
c-04387,control,time_on_page_sec,200.5
c-04388,control,time_on_page_sec,221.3
c-04389,control,time_on_page_sec,56.7
c-04390,control,time_on_page_sec,172.2
c-04391,control,time_on_page_sec,224.1
c-04392,control,time_on_page_sec,217.0
c-04393,control,time_on_page_sec,131.2
c-04394,control,time_on_page_sec,168.3
c-04395,control,time_on_page_sec,78.5
c-04396,control,time_on_page_sec,196.5
c-04397,control,time_on_page_sec,104.7
c-04398,control,time_on_page_sec,225.2
c-04399,control,time_on_page_sec,227.3
c-04400,control,time_on_page_sec,161.0
c-04401,control,time_on_page_sec,200.9
c-04402,control,time_on_page_sec,171.3
c-04403,control,time_on_page_sec,189.7
c-04404,control,time_on_page_sec,134.1
c-04405,control,time_on_page_sec,204.9
c-04406,control,time_on_page_sec,114.4
c-04407,control,time_on_page_sec,106.8
c-04408,control,time_on_page_sec,175.1
c-04409,control,time_on_page_sec,171.6
c-04410,control,time_on_page_sec,190.9
c-04411,control,time_on_page_sec,154.0
c-04412,control,time_on_page_sec,255.4
c-04413,control,time_on_page_sec,186.4
c-04414,control,time_on_page_sec,189.3
c-04415,control,time_on_page_sec,187.9
c-04416,control,time_on_page_sec,220.1
c-04417,control,time_on_page_sec,203.0
c-04418,control,time_on_page_sec,197.7
c-04419,control,time_on_page_sec,209.4
c-04420,control,time_on_page_sec,107.0
c-04421,control,time_on_page_sec,108.5
c-04422,control,time_on_page_sec,177.0
c-04423,control,time_on_page_sec,172.1
c-04424,control,time_on_page_sec,203.2
c-04425,control,time_on_page_sec,180.8
c-04426,control,time_on_page_sec,203.3
c-04427,control,time_on_page_sec,130.2
c-04428,control,time_on_page_sec,179.6
c-04429,control,time_on_page_sec,126.4
c-04430,control,time_on_page_sec,195.5
c-04431,control,time_on_page_sec,104.9
c-04432,control,time_on_page_sec,193.9
c-04433,control,time_on_page_sec,121.2
c-04434,control,time_on_page_sec,164.7
c-04435,control,time_on_page_sec,215.8
c-04436,control,time_on_page_sec,189.1
c-04437,control,time_on_page_sec,114.2
c-04438,control,time_on_page_sec,153.1
c-04439,control,time_on_page_sec,119.9
c-04440,control,time_on_page_sec,112.2
c-04441,control,time_on_page_sec,184.7
c-04442,control,time_on_page_sec,202.4
c-04443,control,time_on_page_sec,197.6
c-04444,control,time_on_page_sec,204.1
c-04445,control,time_on_page_sec,179.5
c-04446,control,time_on_page_sec,169.1
c-04447,control,time_on_page_sec,137.1
c-04448,control,time_on_page_sec,162.4
c-04449,control,time_on_page_sec,127.1
c-04450,control,time_on_page_sec,146.2
c-04451,control,time_on_page_sec,183.6
c-04452,control,time_on_page_sec,175.3
c-04453,control,time_on_page_sec,302.6
c-04454,control,time_on_page_sec,126.2
c-04455,control,time_on_page_sec,175.0
c-04456,control,time_on_page_sec,123.1
c-04457,control,time_on_page_sec,164.5
c-04458,control,time_on_page_sec,166.1
c-04459,control,time_on_page_sec,213.8
c-04460,control,time_on_page_sec,162.0
c-04461,control,time_on_page_sec,172.3
c-04462,control,time_on_page_sec,162.8
c-04463,control,time_on_page_sec,124.0
c-04464,control,time_on_page_sec,153.9
c-04465,control,time_on_page_sec,164.7
c-04466,control,time_on_page_sec,183.0
c-04467,control,time_on_page_sec,202.4
c-04468,control,time_on_page_sec,170.6
c-04469,control,time_on_page_sec,169.9
c-04470,control,time_on_page_sec,111.2
c-04471,control,time_on_page_sec,201.6
c-04472,control,time_on_page_sec,152.2
c-04473,control,time_on_page_sec,209.9
c-04474,control,time_on_page_sec,232.7
c-04475,control,time_on_page_sec,172.5
c-04476,control,time_on_page_sec,139.1
c-04477,control,time_on_page_sec,179.3
c-04478,control,time_on_page_sec,193.9
c-04479,control,time_on_page_sec,167.4
c-04480,control,time_on_page_sec,157.4
c-04481,control,time_on_page_sec,202.5
c-04482,control,time_on_page_sec,199.9
c-04483,control,time_on_page_sec,166.1
c-04484,control,time_on_page_sec,113.8
c-04485,control,time_on_page_sec,198.3
c-04486,control,time_on_page_sec,149.3
c-04487,control,time_on_page_sec,188.6
c-04488,control,time_on_page_sec,186.0
